,index,ax,ay,az,am,gx,gy,gz,gm,mx,my,mz,mm,label
151,151,-1.0502113333333332,-1.36703,9.79306,9.94362806168663,-0.14659,-0.056326,1.466218,1.4746038348993942,12.242405,-30.842499,-54.530193000000004,63.83320588350765,0
152,152,-1.258897,-0.743368,9.98818,10.094610312064205,-0.07084299999999999,-0.191938,0.9650040000000001,0.9864540772428285,11.791012,-31.005981,-53.14209399999999,62.64567803497174,0
153,153,-1.6982143333333333,0.9420780000000001,9.90678,10.095332230710525,0.16586700000000001,-0.333964,0.563971,0.676096963331444,9.834572,-30.050597999999997,-53.583813,62.217218374014095,0
154,154,-1.8071456666666663,1.22937,9.901993,10.14034473918422,0.242225,-0.334574,0.159579,0.4428071468958016,10.778271,-28.730957,-54.05334499999999,62.15627982412006,0
155,155,-1.572923,1.212611,10.032471000000001,10.227169039724092,0.07118300000000001,-0.181553,-0.159598,0.25199212865087667,10.754452,-29.738159000000003,-53.746265,62.35926025843965,0
156,156,-1.7855986666666668,0.5410659999999999,10.080353,10.251567276244486,-0.063818,-0.11344100000000001,-0.5065689999999999,0.5230236604265623,11.167266999999999,-31.156433000000003,-54.827521999999995,64.04286328852936,0
157,157,-1.9432103333333337,0.141252,9.996559,10.184655633233676,-0.10566199999999999,-0.001959,-0.549024,0.559102538449791,9.939861,-31.914719,-53.432316,63.02668100631777,0
158,158,-1.710982666666667,-1.446036,10.139008,10.383542989894817,-0.000594,0.210011,-0.484883,0.5284094024958299,10.733994000000001,-30.454651000000002,-54.054062,62.96464097748578,0
159,159,-1.173906666666667,-0.922925,9.48901,9.605787744780198,0.191218,0.222534,-0.40119499999999997,0.49703433755124,10.756461999999999,-29.739867999999998,-53.438766,62.095595133774374,0
160,160,-0.5518400000000003,-0.974398,9.627869,9.69277258214413,0.14998399999999998,0.21917399999999998,-0.309871,0.40810841595463326,9.695736,-29.772491,-52.659725,61.265448288594136,0
161,161,-0.5865543333333337,-1.84585,9.715252,9.906428702209293,0.043389,0.272625,-0.144021,0.31136641499525924,9.693726,-29.770782,-52.967224,61.52881116128261,0
162,162,-0.8383336666666671,-2.1654619999999998,9.710464,9.984244593628842,0.014372999999999999,0.24727399999999997,-0.028567000000000002,0.24933328637388147,8.39489,-32.669998,-54.032913,63.69739896336171,0
163,163,-1.3897743333333337,-2.459937,11.017643,11.374147001732046,0.088287,0.37769400000000003,0.136977,0.41135149268478416,7.174202,-32.846909000000004,-53.867461999999996,63.498756424929525,0
164,164,-1.5406026666666672,-1.505888,8.891684,9.148945272595112,-0.032359,0.286675,0.492195,0.5705134341371814,5.499123,-32.744385,-54.466236,63.78876050531982,0
165,165,-1.5793073333333336,-0.977989,10.22759,10.394915648784334,-0.058015,0.37097399999999997,0.5822970000000001,0.692861634895453,7.043091,-31.988251,-54.01938199999999,63.173942132300134,0
166,166,-1.8334810000000006,-1.7464950000000001,10.251532000000001,10.559630945701182,0.10081,0.391744,0.7551720000000001,0.8566859209885499,6.6047899999999995,-31.282196000000003,-54.014675,62.76769991709224,0
167,167,-2.500237333333333,-1.504691,9.922342,10.342540910890262,0.0033770000000000002,0.732912,1.1583430000000001,1.3707406426899291,8.697047999999999,-32.513138,-54.958293999999995,64.44499100715107,0
168,168,-2.1131913333333334,-0.464455,9.953465,10.185909952700598,-0.166138,0.89418,0.982719,1.338990791755119,9.142056,-33.078094,-54.50169399999999,64.40630512185594,0
169,169,-2.0317916666666664,1.935629,8.69417,9.135832145528786,-0.186602,0.502005,0.7545609999999999,0.9253062353350916,9.454941,-32.783584999999995,-54.350761,64.1729271269811,0
170,170,-0.9859696666666663,3.8329519999999997,9.011388,9.842193399056676,-0.099248,0.526439,0.8165640000000001,0.9766089044858234,9.590408,-33.792694,-52.968903000000005,63.558058327858866,0
171,171,0.7792793333333335,5.302929,9.161017999999999,10.613792114730975,-0.105968,1.045369,-0.728008,1.278288391267401,9.006229,-32.802582,-53.116352,63.07510124014918,0
172,172,0.6025150000000002,6.295282,9.879249,11.730011107784597,-0.233944,1.406695,-1.8373380000000001,2.3257969697299465,7.627250999999999,-33.418701,-52.180865999999995,62.432582125476415,0
173,173,-0.9025749999999997,5.008454,9.949875,11.175834000931028,-0.08428200000000001,1.171513,-1.589327,1.9762354307172008,8.411976,-32.684525,-51.419163,61.50585206564307,0
174,174,-4.2295739999999995,1.545391,9.875658,10.853854177080185,0.311253,0.579279,-0.569183,0.8697194244921749,7.15274,-33.562546000000005,-54.329014,64.25922459633257,0
175,175,-4.168923666666665,-0.523111,9.935511,10.787397669870867,0.8927959999999999,0.893875,0.44179799999999997,1.338388092462347,8.831164999999999,-33.814651,-52.654056999999995,63.19707126179404,0
176,176,-3.615088999999999,0.107734,8.512217999999999,9.248693441357053,1.53176,1.276581,0.5713020000000001,2.0742067694337996,9.406971,-34.650894,-54.35154300000001,65.1403545037554,0
177,177,-3.181358333333332,0.667953,8.508627,9.108454066437808,2.2388369999999997,0.97909,0.6968340000000001,2.5409812994638505,8.641354,-34.961014,-53.88306,64.80995026865173,0
178,178,-3.6609759999999993,1.739313,9.064058000000001,9.929003092552092,2.8817720000000002,0.9390790000000001,0.9265200000000001,3.1693719470306734,9.030022,-37.239395,-55.272186,67.25569405266074,0
179,179,-3.767912333333333,2.996214,9.869672,10.981115019571803,3.135281,1.251536,1.204157,3.5841768077071756,8.318073,-35.540222,-54.495365,65.58995749903973,0
180,180,-3.5528426666666655,3.656986,7.783214999999999,9.304551217254279,2.3252740000000003,1.6250799999999999,1.079541,3.0353241922662892,6.927364,-36.293167,-54.78993199999999,66.08418109837639,0
181,181,-3.6861143333333324,2.668223,7.9196789999999995,9.133902140880174,1.213805,0.6648,0.771971,1.5846831995279056,9.340218,-37.089355,-54.967564,66.96486406092113,0
182,182,-4.184884999999999,2.6801939999999997,8.799509,10.105842912985635,0.616991,0.025225,0.574661,0.8435339113675276,12.854721000000001,-36.419952,-55.308636,67.45889097702869,0
183,183,-4.776227333333332,3.31463,8.9659,10.685807521501612,-0.005175,-0.202628,0.40270300000000003,0.4508376572758758,15.610641000000001,-36.066589,-54.104973,66.87181063689341,0
184,184,-4.769044999999998,3.695292,8.476307,10.404170007047078,-0.395823,-0.386498,0.195009,0.5865876417160525,13.021713,-36.281662,-53.618793000000004,66.03710297789767,0
185,185,-4.7427096666666655,3.945475,8.427228,10.44405283986549,-0.795329,-0.8351780000000001,-0.265278,1.1834031127257525,14.94125,-38.673446999999996,-53.177673,67.42952884396595,0
186,186,-4.146179999999998,1.857821,9.17658,10.239723041022202,-0.978283,-1.101515,-0.598504,1.5901509240729321,16.272903,-40.659073,-51.192997,67.36980429768775,0
187,187,-3.108736999999999,0.824767,9.879249,10.389612463583953,-0.801132,-1.417638,-0.7808470000000001,1.805888152094974,16.267178,-41.681656,-48.118415999999996,65.70664719292164,0
188,188,-2.0230133333333327,-0.403406,9.826578,10.040764639098182,-0.528075,-1.5437809999999998,-0.83552,1.8330893737038574,16.490826000000002,-44.980682,-47.507732,67.46994660685026,0
189,189,-2.0593239999999997,-1.0055209999999999,10.680075,10.92318130509798,-0.165527,-1.288745,-0.754275,1.502395965908788,16.173561,-46.005402000000004,-45.506462,66.70021868299811,0
190,190,-2.9391553333333333,-0.739776,9.885233,10.33942619626093,-0.020447,-0.685822,-0.46228100000000005,0.8273292080266477,16.966938,-51.456512,-42.442562,68.82601747468635,0
191,191,-3.5281036666666665,1.199443,9.957057,10.631517440809887,0.07943,-0.033724000000000004,-0.23015300000000002,0.24579836550514328,16.564865,-49.460266,-41.976063,66.95298746313678,0
192,192,-3.357324333333333,2.902845,9.571608,10.550536264990567,0.236727,0.51636,-0.123557,0.581320612380122,15.372681,-48.927505,-40.272816,65.20827995908681,0
193,193,-2.746829333333333,4.412324,8.767189,10.192020282022472,0.264827,0.549041,-0.123557,0.6219692049121082,16.110111,-49.914459,-39.973083,65.94570689756758,0
194,194,-2.2053639999999994,4.945011,7.843067,9.530501777404272,0.045527,-0.12138299999999999,-0.332473,0.35685408243005995,14.691231,-51.524109,-41.190509999999996,67.58124141061143,0
195,195,-1.7804116666666665,4.654128,8.177044,9.575741314442594,-0.186907,-0.44055900000000003,-0.8871379999999999,1.0079882391050006,15.325729,-50.355362,-41.810913,67.22122356388682,0
196,196,-1.7125786666666665,3.9897660000000004,8.410469,9.465048717478362,-0.341762,-0.714532,-1.2014280000000002,1.4390227527221382,13.864628,-47.806061,-42.563885,65.49298958062099,0
197,197,-1.8147266666666664,3.8317550000000002,9.34297,10.259954564988876,-0.467905,-0.779284,-1.2341090000000001,1.532724262730254,15.090335999999999,-47.633453,-41.960583,65.24840696136569,0
198,198,-2.139127,4.07715,10.22759,11.216176427496537,-0.432475,-0.810133,-1.321768,1.6094784090313237,13.059441,-49.256744,-43.633385,67.08686991708767,0
199,199,-2.4048719999999997,3.670153,11.108619000000001,11.943820513845393,-0.152088,-0.8137979999999999,-1.358725,1.5910787441773584,14.620204999999999,-47.047104,-46.260933,67.58146425654988,0
200,200,-2.6315136666666663,3.868864,10.992503999999998,11.946887335970212,0.264216,-0.8577799999999999,-1.25274,1.5410886186900479,13.040992999999999,-49.974945,-43.633682,67.61257894102397,0
201,201,-2.5884196666666663,4.675674,11.215156,12.423428183452376,0.580033,-0.9686520000000001,-1.224641,1.6656742049614626,13.774085999999999,-50.371063,-46.254963000000004,69.76023964277026,0
202,202,-2.1594769999999994,5.30652,11.343241,12.707934993853645,0.77215,-0.756682,-1.4812040000000002,1.8337798562641048,13.047379,-49.24649,-45.478382,68.29153758283427,0
203,203,-1.7752239999999997,4.832488,11.087071,12.224054314316547,1.000614,-0.6378689999999999,-1.9643979999999999,2.2949868715443666,14.261673000000002,-49.798035,-43.799133000000005,67.83512112594657,0
204,204,-1.7963719999999999,3.715641,10.074368,10.886956921136825,1.302075,-0.713616,-2.307093,2.7435971299974056,10.914528,-49.595566,-44.535423,67.5444371514936,0
205,205,-2.2253146666666668,2.736455,8.981461999999999,9.649190172763243,1.479837,-1.085022,-2.363903,2.9925286432149654,11.658348,-49.854065000000006,-46.080395,68.88212887585107,0
206,206,-2.7292726666666667,2.127157,8.246473,8.943044399497957,1.485335,-1.287218,-2.205078,2.953898987411892,11.516842,-49.280136,-46.693684000000005,68.85832977442392,0
207,207,-3.0401066666666665,2.046955,7.7006190000000005,8.528294454338283,1.303908,-1.366019,-1.8895669999999998,2.671450435309253,10.950439,-47.718002,-46.379642,67.43879463048616,0
208,208,-3.125496333333333,2.353399,8.113601,9.00764871484685,0.933419,-1.3519700000000001,-1.611013,2.300968664851827,11.556095,-47.552170000000004,-47.461712,68.1715945928278,0
209,209,-2.9395543333333336,2.92918,8.710928,9.648903656488791,0.569343,-1.105486,-1.4863959999999998,1.9379431923204042,11.811634,-48.970215,-49.310253,70.49182722713456,0
210,210,-2.5134046666666667,3.244004,9.153836,10.03162392064883,0.45388999999999996,-0.873052,-1.518161,1.809156916556715,10.78043,-47.853729,-48.530731,69.00310791250422,0
211,211,-2.0122400000000003,3.575587,10.088733,10.89111866418955,0.5641510000000001,-0.790585,-1.675764,1.9368727311627887,10.78043,-47.853729,-48.530731,69.00310791250422,0
212,212,-1.7760223333333336,2.9124209999999997,10.557976,11.095373298195774,0.723892,-0.417652,-1.761591,1.9497834936343572,9.144245,-46.756821,-47.130333,67.01556397835472,0
213,213,-1.6363666666666667,2.390508,9.087999,9.538550738442543,0.8188810000000001,-0.08748,-1.812903,1.9911896268236233,10.839127000000001,-45.84874,-47.453644,66.86884149279442,0
214,214,-1.645145,3.5073550000000004,8.688185,9.512759839356558,0.946858,-0.513252,-1.7426540000000001,2.048611884028793,11.909901,-45.824661,-46.695183,66.49951438167207,0
215,215,-1.5014990000000001,3.581572,9.346561,10.121282515813201,1.282222,-1.09113,-1.500751,2.2554182534920213,12.526264,-45.961502,-45.009876,65.53820178666086,0
216,216,-1.1778966666666668,3.601922,9.242417999999999,9.989172795489745,1.535426,-1.2633940000000001,-1.5404579999999999,2.5152948635251495,13.296921,-45.215363,-46.400673,66.13818574889198,0
217,217,-1.0745513333333336,3.3266,8.43441,9.130180730745062,1.606286,-1.595094,-1.63392,2.7918048192937843,15.427745999999999,-45.304885999999996,-45.960064,66.35416735215361,0
218,218,-1.033452666666667,3.9622339999999996,8.792328,9.699090387483789,1.581546,-1.8999150000000002,-1.554813,2.920343853437468,14.849582999999999,-44.760193,-43.493946,64.1537865704126,0
219,219,-1.156349666666667,4.121441,9.079619000000001,10.038072606493845,1.266645,-1.69833,-1.603377,2.656978010645553,14.849582999999999,-44.760193,-43.493946,64.1537865704126,0
220,220,-1.1838816666666672,4.7355279999999995,9.583577,10.755080164944491,0.819187,-1.240181,-1.463183,2.0856703347410877,15.138649,-45.472854999999996,-43.035934000000005,64.41312638467863,0
221,221,-1.1687190000000005,4.99409,9.824183999999999,11.082483038332022,0.626459,-0.930167,-1.171801,1.621967666191592,15.929749,-44.450531,-42.427864,63.48015637179431,0
222,222,-1.130413333333334,4.985711,10.297019,11.496249334720424,0.587974,-0.635731,-1.153169,1.4421047366949462,16.377453,-44.430695,-43.816025,64.51473995724434,0
223,223,-1.180290666666667,4.414718,9.844534,10.853463537253923,0.5464359999999999,-0.051439,-1.179131,1.300610698086864,16.550495,-43.857224,-42.894753,63.540025312099225,0
224,224,-1.444439666666667,4.280648,9.068846,10.131846871240215,0.441367,0.370058,-0.8791969999999999,1.0510638024696692,17.030720000000002,-43.131149,-42.130112,62.65211708243501,0
225,225,-1.7069926666666673,4.810942,8.657061,10.050059305752319,0.441978,0.400296,-0.536196,0.8019274222247298,18.129333,-42.103302,-41.063732,61.54340614636077,0
226,226,-1.3690256666666674,5.562689,8.376951,10.148450534101947,0.49115200000000003,0.107386,-0.37645500000000004,0.6280767525748745,19.038142999999998,-42.221802000000004,-41.22636,62.00600141813092,0
227,227,-0.774890333333334,5.788931,8.816269,10.575385394008837,0.528721,-0.163838,-0.515121,0.7561338709025011,20.2766,-41.4729,-40.930321,61.69629745076313,0
228,228,-0.7070573333333341,5.074292,8.921610000000001,10.288026747923261,0.5925560000000001,-0.322052,-0.5215350000000001,0.8525484502742353,18.136372,-42.109283000000005,-39.987484,60.83681928525463,0
229,229,-1.0542016666666674,5.010848999999999,9.473448,10.768758789364156,0.682353,-0.344348,-0.258253,0.806768723812469,21.024426000000002,-42.175125,-40.169224,61.92200105097765,0
230,230,-1.2333600000000007,5.271806,9.729617999999999,11.13456697932883,0.872332,-0.117717,-0.110729,0.8871760376351471,19.464679999999998,-43.945282,-39.078995,61.94537454703094,0
231,231,-0.9704083333333341,4.98212,8.688185,10.062195119457174,0.9706809999999999,0.165113,-0.1822,1.0013394761667993,20.404346,-43.062576,-38.472454,61.24420384187885,0
232,232,-0.5953326666666674,5.683591000000001,7.397765,9.347970615834566,0.8680559999999999,0.254605,-0.24970100000000003,0.9384537892522998,19.839291,-41.208023,-39.080791,60.15818192180421,0
233,233,-0.5059530000000008,6.292889,6.917748,9.3654512862987,0.507035,0.145565,-0.40669299999999997,0.6660877244770391,21.324894,-42.603928,-39.096092,61.6307568898264,0
234,234,-0.6527910000000007,6.011582,7.8370820000000005,9.89874277406626,0.241614,0.204819,-0.523368,0.6117533908210072,20.561283,-42.915726,-38.320114000000004,61.097929864162836,0
235,235,-0.9879650000000008,5.320885,7.874191000000001,9.554620658557356,0.209238,0.34654,-0.5215350000000001,0.6602039597495611,22.236362,-43.01825,-37.721344,61.383429532927536,0
236,236,-1.3794000000000006,5.378343,7.586899000000001,9.401614447628132,0.15853699999999998,0.44702700000000006,-0.479997,0.6748068161385153,23.041889,-41.274307,-37.727973999999996,60.48055132985517,0
237,237,-1.5066863333333338,5.743443,7.390583,9.480398635141427,0.06935,0.47207200000000005,-0.47175,0.6709764959996737,21.978817000000003,-41.598511,-36.180305,59.35081283377368,0
238,238,-1.4320703333333338,5.714714,7.4217059999999995,9.475785006628497,-0.101997,0.649529,-0.617136,0.9017472774264417,23.482868,-42.276199,-36.195305,60.40548150156614,0
239,239,-1.3694246666666672,5.516004,7.313972,9.26260279092627,-0.325879,0.919225,-0.7469439999999999,1.2284531177061662,22.119320000000002,-42.17157,-35.720764,59.52880491216833,0
240,240,-1.5565633333333337,5.161677,6.745373,8.635152330569262,-0.43217,0.9344969999999999,-0.7942859999999999,1.3003637190051867,24.574108,-41.535629,-35.129044,59.692084841922224,0
241,241,-2.052939666666667,4.888749,7.100897,8.86211973878617,-0.44560900000000003,0.6394489999999999,-0.7084600000000001,1.0532701344299096,22.12167,-41.88002,-36.489395,59.78946651589497,0
242,242,-2.422030000000001,4.962966000000001,7.2768630000000005,9.13509693209793,-0.393685,0.34379099999999996,-0.645541,0.8306041858713451,23.36919,-40.698502000000005,-36.500675,59.45406951383337,0
243,243,-2.512606666666667,5.1748449999999995,7.748500999999999,9.650465314294632,-0.317327,0.021254,-0.746334,0.8112722089416105,23.089832,-40.287643,-34.345051,57.75653251777044,0
244,244,-2.382527333333334,4.613428,8.399695,9.874969898601687,-0.12979200000000002,-0.191021,-0.8740040000000001,0.9040010938715728,25.515766,-40.654617,-34.215004,58.94504811011236,0
245,245,-2.400483000000001,3.7503559999999996,8.53616,9.627747208232307,0.019259000000000002,-0.20598699999999998,-0.8168880000000001,0.8426787987092117,25.515766,-40.654617,-34.215004,58.94504811011236,0
246,246,-2.798701333333334,3.235624,8.621149,9.624250719031524,0.125855,-0.25394,-0.501988,0.5764693892731859,24.097545999999998,-42.558395000000004,-34.202553,59.68017543469482,0
247,247,-3.2607623333333344,3.683321,8.853375999999999,10.12826200198743,0.320416,-0.379168,-0.135163,0.5144937529737363,24.858456,-42.831406,-33.133774,59.5845546607831,0
248,248,-3.3637086666666676,4.221993,8.625937,10.175782525890893,0.526277,-0.410322,0.028243,0.6679291066138681,24.40205,-42.550292999999996,-34.205494,59.79969312941651,0
249,249,-3.066840333333334,4.395565,7.957984,9.59458235900037,0.5806439999999999,-0.339767,-0.029177999999999996,0.6733798517248641,25.792744,-42.237686,-32.219852,59.05426847050123,0
250,250,-2.7432380000000003,4.273466,7.613233999999999,9.151458808111196,0.47618599999999994,-0.235614,-0.025513,0.5319003447648817,26.593914,-40.7836,-31.765354,58.134120837462675,0
251,251,-2.7181,4.3644419999999995,7.2768630000000005,8.910059298463338,0.37508800000000003,-0.157118,0.09299500000000001,0.4171632098987158,28.111385,-40.738831,-32.548801,59.23957093364525,0
252,252,-2.8206473333333335,4.743907,6.959645,8.882418788242,0.256886,-0.169946,0.25395700000000004,0.39920698611246774,27.514461999999998,-40.324951,-32.388996,58.58493282568361,0
253,253,-2.8014946666666667,5.286169999999999,7.195464,9.357706332833798,0.106002,-0.10763800000000001,0.297329,0.333506967376995,27.692532,-39.755753000000006,-30.698975,57.356981189901006,0
254,254,-2.6414889999999995,5.689576000000001,7.471982000000001,9.755985557862466,0.001544,-0.010816,0.250292,0.2505303475748996,30.404521999999996,-40.392487,-32.263233,59.97419584876434,0
255,255,-2.4252219999999998,5.811675,7.881373,10.088275790244733,-0.018614,0.07714800000000001,0.225552,0.23910666992787968,29.666752000000002,-39.698822,-31.486832,58.71569834221008,0
256,256,-2.1662603333333332,5.743443,8.010653999999999,10.092095859321711,-0.020141,0.21856399999999998,0.165382,0.2748219203429741,31.821728000000004,-38.928207,-30.738365,58.931101771594754,0
257,257,-1.9815156666666667,5.646482,7.788003,9.821514854724725,-0.0684,0.35692399999999996,0.07192,0.3704669866209403,31.648678000000004,-39.501678000000005,-31.659634000000004,59.70220941453779,0
258,258,-2.0349839999999997,5.550718,7.710195,9.715901251752458,-0.05435,0.351121,0.056037000000000003,0.3596943487323647,32.583324,-38.614670000000004,-31.821841999999997,59.71093174931069,0
259,259,-2.316290333333333,5.587827,7.69583,9.788504016402221,0.015594,0.267433,0.060619000000000006,0.27466023644859844,32.149715,-37.765854,-31.663326,58.84241766203031,0
260,260,-2.542931666666666,5.7290779999999994,7.485149000000001,9.7630062861611,0.053773,0.19046400000000002,0.038322,0.20158533307014181,33.406956,-36.445801,-30.752045000000003,58.22378716125878,0
261,261,-2.665030666666666,5.502836,7.35946,9.567927883756743,0.068739,0.087839,0.068865,0.131084431825446,33.270466,-35.876175,-30.596581,57.707665083395476,0
262,262,-2.698947333333333,5.638103,7.621614,9.857054433841386,0.142349,-0.007456,0.155608,0.21102767449081175,32.453228,-37.316559000000005,-33.511086,59.7388522497701,0
263,263,-2.7057306666666663,5.912227,7.4528289999999995,9.89040275435285,0.226037,-0.029752999999999998,0.1495,0.2726320164214027,32.173190999999996,-37.051926,-30.894276,57.98634088297116,0
264,264,-2.6985483333333327,5.948138,7.200252000000001,9.721426728514912,0.257191,-0.10611099999999998,0.123232,0.3042907830119079,33.074619,-37.457687,-31.057021999999996,58.83491610339573,0
265,265,-2.7532133333333326,5.923,7.345095,9.829167473284269,0.254748,-0.20629299999999998,0.166909,0.3678477397429539,32.906605,-38.035446,-31.209545000000002,59.19100864279951,0
266,266,-2.796306999999999,6.051085,7.395371000000001,9.9562279374829,0.250166,-0.20965300000000003,0.224636,0.39623066572515564,30.941769,-37.806793,-30.114063,57.389924692076214,0
267,267,-2.700941999999999,6.115726,7.179902,9.810615929901854,0.204351,-0.187356,0.224636,0.356823393898158,32.282864000000004,-38.185883000000004,-32.89497,59.85335429057494,0
268,268,-2.4683156666666655,6.22346,7.601264,10.129326285573395,0.222372,-0.21484499999999998,0.235021,0.3883845399214546,30.509838000000002,-36.812607,-30.262981,56.58503572437729,0
269,269,-2.3402316666666656,6.339573000000001,7.602461,10.171739444781283,0.28071,-0.185218,0.19287100000000001,0.38768935278777006,32.172199,-36.610748,-32.739094,58.71324836487879,0
270,270,-2.2588323333333324,6.400623,7.437266999999999,10.06892440767782,0.23031300000000002,-0.111303,0.144307,0.29369532857537933,30.617825,-38.091919,-31.956245000000003,58.39218351229221,0
271,271,-2.2548419999999996,6.233036,7.577322000000001,10.067316371006923,0.138683,-0.000737,0.1214,0.18431353085978253,30.617825,-38.091919,-31.956245000000003,58.39218351229221,0
272,272,-2.2823739999999995,6.23543,7.816732000000001,10.256272106403964,0.15762,0.070734,0.14339100000000002,0.22451802163078136,30.199978,-36.669373,-31.643734000000002,57.07895837238421,0
273,273,-2.3825273333333326,6.206701,7.545002,10.056173674787317,0.25352600000000003,0.034693,0.155914,0.2996468126328061,31.669804,-39.0793,-30.121956,58.630200470016746,0
274,274,-2.435197666666666,6.193534,7.191872999999999,9.798626859566792,0.29628699999999997,-0.011427,0.169353,0.3414630306592501,30.196606,-37.400391,-29.337784000000003,56.314561446421415,0
275,275,-2.448764333333333,6.285705999999999,7.17272,9.84654553013601,0.259024,0.011479999999999999,0.17546099999999998,0.3130683399786698,30.444446999999997,-38.958664,-31.801384000000002,58.7874976344134,0
276,276,-2.3721529999999995,6.343164,7.043438,9.771021351227771,0.203741,0.097307,0.159273,0.27630949288614753,31.243579999999998,-37.943176,-29.963314,57.564277829622526,0
277,277,-2.310305333333333,6.362318,6.7753,9.577123323647474,0.10264200000000001,0.186799,0.105823,0.23796586707761264,31.683231,-38.356827,-30.890403999999997,58.56014312986697,0
278,278,-2.320280666666666,6.1995190000000004,6.802832,9.4919050471279,0.027201,0.157172,0.098187,0.187306217072472,30.955189,-37.08432,-30.882515,57.334110690001516,0
279,279,-2.4343993333333325,6.086996,7.106882000000001,9.668794763571817,0.088287,0.081424,0.153776,0.19511924641357142,29.882061,-37.399947999999995,-30.872345000000003,56.9631053034282,0
280,280,-2.516596666666666,6.219869,7.195464,9.838431345246802,0.145403,0.08906,0.206921,0.26812313635715956,31.655712,-39.507659999999994,-30.583382,59.1462809943319,0
281,281,-2.4511579999999995,6.280918,7.145187,9.824042127793273,0.10539100000000001,0.243304,0.22036,0.34476459925143127,30.147305,-39.119797,-30.107253999999998,57.84172593815601,0
282,282,-2.3306549999999997,6.314435,6.9859800000000005,9.700925659886792,0.058660000000000004,0.32760300000000003,0.234715,0.40725403918684466,31.688259000000002,-38.361098999999996,-30.121655,58.163852820097006,0
283,283,-2.3266649999999998,6.282115,7.021892,9.704911444990831,0.057744000000000004,0.30347399999999997,0.268007,0.4089726033134738,29.976284000000003,-39.695007000000004,-30.721024,58.46411291371213,0
284,284,-2.4340003333333327,6.438929,7.048227000000001,9.851988029491144,0.06263099999999999,0.290035,0.313517,0.43166636731971597,28.95245,-38.291229,-29.941383000000002,56.57692988564889,0
285,285,-2.4902616666666657,6.5765899999999995,7.224193,10.081760942306579,0.097756,0.390217,0.304659,0.504621292561065,30.564487,-40.24823,-31.649646999999998,59.6305964998731,0
286,286,-2.4986409999999992,6.6699589999999995,6.549057,9.675831101141183,0.190302,0.112884,0.268313,0.347777967428933,29.929325,-41.122849,-32.259125,60.228766802899514,0
287,287,-2.3230736666666654,6.747767,6.583772,9.709535750746948,0.145098,-0.129018,0.266786,0.3299603668988141,29.646290000000004,-40.415298,-31.794632,59.35652826107949,0
288,288,-1.9683483333333323,7.275666,7.305592999999999,10.496732824385933,-0.11177100000000001,0.10647000000000001,0.126592,0.1996350465349208,29.157321999999997,-42.161407000000004,-29.945942,59.36744148688486,0
289,289,-1.571326999999999,6.999148,7.419312,10.320045146227654,-0.411706,0.696871,-0.067052,0.8121742373290353,29.835773,-39.121918,-31.180565,58.24882361237417,0
290,290,-1.8358749999999988,6.382668,6.484416,9.28205465804339,-0.47706800000000005,0.72833,-0.10370399999999999,0.8768198133824304,29.206974,-40.148727,-30.252602000000003,58.139380266112305,0
291,291,-2.4092613333333324,6.46287,6.572997999999999,9.527724361944939,-0.485926,0.35386999999999996,0.078945,0.6062840649406844,28.920574,-39.731903,-29.173233000000003,57.149813999375134,0
292,292,-2.874514333333332,6.661580000000001,7.363051,10.337020885029679,-0.451717,0.156866,0.151943,0.5017388417234607,28.866245000000003,-41.447037,-30.711452,59.11269119594961,0
293,293,-2.680592333333332,6.683126,7.803564999999999,10.618162510464154,-0.343289,0.032861,0.150721,0.3763562178083418,30.060078000000004,-42.715073,-29.340003999999997,59.90844335718821,0
